No. Voucher,Tanggal+Account,Keterangan,Debet,Kredit,Divisi
 S2-21/KK,20150216500.107,b.pulsa simpati : rahmad dan iskandar,100000.00,0.00,SEKRET
 S2-21/KK,20150216110.101,b.pulsa simpati : rahmad dan iskandar,0.00,100000.00,SEKRET
 S2-21/KK,20150216500.139,dana pensiun karyawan - februari 2015,2000000.00,0.00,SEKRET
 S2-21/KK,20150216110.101,dana pensiun karyawan - februari 2015,0.00,2000000.00,SEKRET
 S2-21/KK,20150216999.999,diserahkan ke kas pp-wi,2000000.00,0.00,SEKRET
 S2-21/KK,20150216110.101,diserahkan ke kas pp-wi,0.00,2000000.00,SEKRET
 S2-21/KK,20150216500.106,"bensin,tol ke rektrorat ui depok : imans",148400.00,0.00,SEKRET
 S2-21/KK,20150216110.101,"bensin,tol ke rektrorat ui depok : imans",0.00,148400.00,SEKRET
 S2-21/KK,20150216500.134,b.suvenir inh-pompa : palyja,910000.00,0.00,SEKRET
 S2-21/KK,20150216110.101,b.suvenir inh-pompa : palyja,0.00,910000.00,SEKRET
 S2-22/KK,20150217150.104,"b.coverall,helmet,dll : conoco",3608000.00,0.00,SEKRET
 S2-22/KK,20150217110.101,"b.coverall,helmet,dll : conoco",0.00,3608000.00,SEKRET
 S2-22/KK,20150217500.104,isi air mineral aqua-6 btl,69978.00,0.00,SEKRET
 S2-22/KK,20150217110.101,isi air mineral aqua-6 btl,0.00,69978.00,SEKRET
 S2-22/KK,20150217500.134,fc.materi inh-pompa : palyja,572000.00,0.00,SEKRET
 S2-22/KK,20150217110.101,fc.materi inh-pompa : palyja,0.00,572000.00,SEKRET
 S2-22/KK,20150217500.134,trans inh-pompa/palyja : sukino,150000.00,0.00,SEKRET
 S2-22/KK,20150217110.101,trans inh-pompa/palyja : sukino,0.00,150000.00,SEKRET
 S2-22/KK,20150217500.134,b.pulsa inh-pompa/palyja : sukino,50000.00,0.00,SEKRET
 S2-22/KK,20150217110.101,b.pulsa inh-pompa/palyja : sukino,0.00,50000.00,SEKRET
 S2-22/KK,20150217500.134,b.suvenir inh-pompa : aplyja,960000.00,0.00,SEKRET
 S2-22/KK,20150217110.101,b.suvenir inh-pompa : aplyja,0.00,960000.00,SEKRET
 S2-22/KK,20150217150.104,"trabs ke ratuprabu/conoco : wilda, rahma",160000.00,0.00,SEKRET
 S2-22/KK,20150217110.101,"trabs ke ratuprabu/conoco : wilda, rahma",0.00,160000.00,SEKRET
 S2-22/KK,20150217500.126,b.ban dalam & luar sepeda : 1bh (iskanda,95000.00,0.00,SEKRET
 S2-22/KK,20150217110.101,b.ban dalam & luar sepeda : 1bh (iskanda,0.00,95000.00,SEKRET
 S2-22/KK,20150217500.129,"b.handsoap, tisue toilet,swallow kanper,",240000.00,0.00,SEKRET
 S2-22/KK,20150217110.101,"b.handsoap, tisue toilet,swallow kanper,",0.00,240000.00,SEKRET
 S2-22/KK,20150217150.104,konsumsi staf : conoco,64000.00,0.00,SEKRET
 S2-22/KK,20150217110.101,konsumsi staf : conoco,0.00,64000.00,SEKRET
 S2-23/KK,20150218500.106,trans input simkas (9-15/2) depok : anna,100000.00,0.00,SEKRET
 S2-23/KK,20150218110.101,trans input simkas (9-15/2) depok : anna,0.00,100000.00,SEKRET
 S2-23/KK,20150218500.115,kirim invoice : proyek utpe,23500.00,0.00,SEKRET
 S2-23/KK,20150218110.101,kirim invoice : proyek utpe,0.00,23500.00,SEKRET
 S2-23/KK,20150218150.104,fc.invoice : proyek conoco,292950.00,0.00,SEKRET
 S2-23/KK,20150218110.101,fc.invoice : proyek conoco,0.00,292950.00,SEKRET
 S2-23/KK,20150218500.134,trans inh-pompa/palyja : sukino,150000.00,0.00,SEKRET
 S2-23/KK,20150218110.101,trans inh-pompa/palyja : sukino,0.00,150000.00,SEKRET
 S2-23/KK,20150218500.134,suvenir inh-pompa : palyja,990000.00,0.00,SEKRET
 S2-23/KK,20150218110.101,suvenir inh-pompa : palyja,0.00,990000.00,SEKRET
 BNI2-04/BK,20150216999.999,diserahkan ke kas p2m,10000000.00,0.00,SEKRET
 BNI2-04/BK,20150216120.101,diserahkan ke kas p2m,0.00,10000000.00,SEKRET
 S2-24/KK,20150220150.104,b.materai 6000-10 : conoco,60000.00,0.00,SEKRET
 S2-24/KK,20150220110.101,b.materai 6000-10 : conoco,0.00,60000.00,SEKRET
 S2-24/KK,20150220150.104,trans input simkas-gaji conoco di dpk :,100000.00,0.00,SEKRET
 S2-24/KK,20150220110.101,trans input simkas-gaji conoco di dpk :,0.00,100000.00,SEKRET
 S2-24/KK,20150220500.107,b.pulsa karyawan : 7 org,900000.00,0.00,SEKRET
 S2-24/KK,20150220110.101,b.pulsa karyawan : 7 org,0.00,900000.00,SEKRET
 S2-24/KK,20150220500.134,suvenir inh-pompa : palyja,180000.00,0.00,SEKRET
 S2-24/KK,20150220110.101,suvenir inh-pompa : palyja,0.00,180000.00,SEKRET
 S2-25/KM,20150220110.101,ambil bni cek no. ck 541196,3785000.00,0.00,SEKRET
 S2-25/KM,20150220999.999,ambil bni cek no. ck 541196,0.00,3785000.00,SEKRET
 S2-25/KM,20150220110.101,ambil bni cek no. ck 541197,4344615.00,0.00,SEKRET
 S2-25/KM,20150220999.999,ambil bni cek no. ck 541197,0.00,4344615.00,SEKRET
 S2-26/KK,20150223999.999,diserahkan ke kas pelatihan,11674600.00,0.00,SEKRET
 S2-26/KK,20150223110.101,diserahkan ke kas pelatihan,0.00,11674600.00,SEKRET
 S2-26/KK,20150223150.104,trans ke dtm-depok/conoco : wilda,100000.00,0.00,SEKRET
 S2-26/KK,20150223110.101,trans ke dtm-depok/conoco : wilda,0.00,100000.00,SEKRET
 S2-26/KK,20150223500.134,b.karung plastik-3bh : inh-pagadaian,15000.00,0.00,SEKRET
 S2-26/KK,20150223110.101,b.karung plastik-3bh : inh-pagadaian,0.00,15000.00,SEKRET
 S2-26/KK,20150223500.125,koran januari 2015,98000.00,0.00,SEKRET
 S2-26/KK,20150223110.101,koran januari 2015,0.00,98000.00,SEKRET
 S2-26/KK,20150223150.104,b.tiket jkt-plm-jkt: 2 org (conoco),3410200.00,0.00,SEKRET
 S2-26/KK,20150223110.101,b.tiket jkt-plm-jkt: 2 org (conoco),0.00,3410200.00,SEKRET
 S2-26/KK,20150223150.104,trans ke ui depok-conoco : iskandar,20000.00,0.00,SEKRET
 S2-26/KK,20150223110.101,trans ke ui depok-conoco : iskandar,0.00,20000.00,SEKRET
 S2-26/KK,20150223500.107,b.pulsa internet bolt : r-sekrt.atas,202000.00,0.00,SEKRET
 S2-26/KK,20150223110.101,b.pulsa internet bolt : r-sekrt.atas,0.00,202000.00,SEKRET
 S2-27/KM,20150223110.101,ambil bni cek no. ck 541198,5795000.00,0.00,SEKRET
 S2-27/KM,20150223999.999,ambil bni cek no. ck 541198,0.00,5795000.00,SEKRET
 S2-27/KM,20150223110.101,ambil bni cek no. ck 541199,10178800.00,0.00,SEKRET
 S2-27/KM,20150223999.999,ambil bni cek no. ck 541199,0.00,10178800.00,SEKRET
 S2-27/KM,20150223110.101,ambil bni cek no. ck 541200,8982817.00,0.00,SEKRET
 S2-27/KM,20150223999.999,ambil bni cek no. ck 541200,0.00,8982817.00,SEKRET
 S2-28/KK,20150224500.107,b.pulsa internet bolt : r-sekrt.bawah &,204000.00,0.00,SEKRET
 S2-28/KK,20150224110.101,b.pulsa internet bolt : r-sekrt.bawah &,0.00,204000.00,SEKRET
 S2-28/KK,20150224500.115,trans inmput sipka di dpk/cussons : anna,100000.00,0.00,SEKRET
 S2-28/KK,20150224110.101,trans inmput sipka di dpk/cussons : anna,0.00,100000.00,SEKRET
 S2-28/KK,20150224999.999,diserahkan ke kas pp-wi,1496715.00,0.00,SEKRET
 S2-28/KK,20150224110.101,diserahkan ke kas pp-wi,0.00,1496715.00,SEKRET
 S2-28/KK,20150224500.134,b.materai 6000-10 bh : inh-pegadaian,60000.00,0.00,SEKRET
 S2-28/KK,20150224110.101,b.materai 6000-10 bh : inh-pegadaian,0.00,60000.00,SEKRET
 S2-28/KK,20150224500.126,service printer canon-1bh : k-jono,195000.00,0.00,SEKRET
 S2-28/KK,20150224110.101,service printer canon-1bh : k-jono,0.00,195000.00,SEKRET
 B2-01/BM,20150204120.103,pp-wi : faco global-pemb.ke 2 (28/1/15),4500000.00,0.00,SEKRET
 B2-01/BM,20150204120.103,pp-wi : faco global - pemby.ke 2 (28/1/1,4500000.00,0.00,SEKRET
 B2-02/BM,20150204120.103,chiller : astra-1 org (2014),4700000.00,0.00,SEKRET
 B2-02/BM,20150204140.111,chiller : astra-1 org (2014),0.00,4700000.00,SEKRET
 B2-02/BM,20150204120.103,fee inhouse sdm dan fasum ui (2014),30000000.00,0.00,SEKRET
 B2-02/BM,20150204140.105,fee inhouse sdm dan fasum ui (2014),0.00,30000000.00,SEKRET
 B2-03/BM,20150206120.103,electric device : psmi-4 org,26000000.00,0.00,SEKRET
B2-04/BK,20150209999.999,ambil bni cek no. ck 541145,11611241.00,0.00,SEKRET
 B2-04/BK,20150209120.103,ambil bni cek no. ck 541145,0.00,11611241.00,SEKRET
 B2-04/BK,20150209999.999,ambil bni cek no. ck 541147,2470000.00,0.00,SEKRET
 B2-04/BK,20150209120.103,ambil bni cek no. ck 541147,0.00,2470000.00,SEKRET
 B2-05/BM,20150209120.103,trm.pemby-1 : cussons indonesia,118296110.00,0.00,SEKRET
B2-05/BM,20150209120.103,inh-electric motor : holcim (2014),40500000.00,0.00,SEKRET
 B2-05/BM,20150209140.105,inh-electric motor : holcim (2014),0.00,40500000.00,SEKRET
 B2-06/BK,20150211999.999,ambil bni cek no. ck 541149,3112950.00,0.00,SEKRET
 B2-06/BK,20150211120.103,ambil bni cek no. ck 541149,0.00,3112950.00,SEKRET
 B2-07/BM,20150213120.103,pemindah bukuan proyek : conoco,749613230.00,0.00,SEKRET
 B2-07/BM,20150213300.110,pemindah bukuan proyek : conoco,0.00,749613230.00,SEKRET
 B2-08/BK,20150216999.999,ambil bni cek no. ck 541191,3967400.00,0.00,SEKRET
 B2-08/BK,20150216120.103,ambil bni cek no. ck 541191,0.00,3967400.00,SEKRET
 B2-08/BK,20150216999.999,ambil bni cek no. ck 541192,3234000.00,0.00,SEKRET
 B2-08/BK,20150216120.103,ambil bni cek no. ck 541192,0.00,3234000.00,SEKRET
 B2-08/BK,20150216999.999,ambil bni cek no. ck 541193,4234000.00,0.00,SEKRET
 B2-08/BK,20150216120.103,ambil bni cek no. ck 541193,0.00,4234000.00,SEKRET
 B2-08/BK,20150216999.999,ambil bni cek no. ck 541194,5137500.00,0.00,SEKRET
 B2-08/BK,20150216120.103,ambil bni cek no. ck 541194,0.00,5137500.00,SEKRET
 B2-09/BK,20150220999.999,ambil bni cek no. ck 541196,3785000.00,0.00,SEKRET
 B2-09/BK,20150220120.103,ambil bni cek no. ck 541196,0.00,3785000.00,SEKRET
 B2-09/BK,20150220999.999,ambil bni cek no. ck 541197,4344615.00,0.00,SEKRET
 B2-09/BK,20150220120.103,ambil bni cek no. ck 541197,0.00,4344615.00,SEKRET
 B2-10/BM,20150220120.103,peng-me : fokus (zulaeha),7200000.00,0.00,SEKRET
 W02-11/KM,20150216999.999,trm.dr.kas p2m,0.00,2000000.00,SEKRET
 W02-14/KM,20150224999.999,trm.dr.kas p2m,0.00,1496715.00,SEKRET
 S2-28/KK,20150224500.134,konsumsi inh-pegadaian : imansyah,141000.00,0.00,SEKRET
 S2-28/KK,20150224110.101,konsumsi inh-pegadaian : imansyah,0.00,141000.00,SEKRET
 S2-28/KK,20150224500.134,taksi ke bandara soetta antar materi inh,191900.00,0.00,SEKRET
 S2-28/KK,20150224110.101,taksi ke bandara soetta antar materi inh,0.00,191900.00,SEKRET
 S2-28/KK,20150224500.134,trans & lumpsum inh-pegadaian : imansyah,1180000.00,0.00,SEKRET
 S2-28/KK,20150224110.101,trans & lumpsum inh-pegadaian : imansyah,0.00,1180000.00,SEKRET
 S2-28/KK,20150224500.134,trans & lumpsum inh-pegadaian : el khoba,1400000.00,0.00,SEKRET
 S2-28/KK,20150224110.101,trans & lumpsum inh-pegadaian : el khoba,0.00,1400000.00,SEKRET
 S2-28/KK,20150224500.134,trans & lumpsum inh-pegadaian : erly,1400000.00,0.00,SEKRET
 S2-28/KK,20150224110.101,trans & lumpsum inh-pegadaian : erly,0.00,1400000.00,SEKRET
 S2-29/KK,20150225500.134,b.pulsa inh-pegadaian : imansyah,100000.00,0.00,SEKRET
 S2-29/KK,20150225110.101,b.pulsa inh-pegadaian : imansyah,0.00,100000.00,SEKRET
 S2-29/KK,20150225500.134,fc.materi inh-pegadaian,965000.00,0.00,SEKRET
 S2-29/KK,20150225110.101,fc.materi inh-pegadaian,0.00,965000.00,SEKRET
 S2-29/KK,20150225150.104,"trans ke ratuprabu-conoco : wilda, rahma",152000.00,0.00,SEKRET
 S2-29/KK,20150225110.101,"trans ke ratuprabu-conoco : wilda, rahma",0.00,152000.00,SEKRET
 S2-29/KK,20150225500.106,trans input sipka-rib maret 2015/depok:,100000.00,0.00,SEKRET
 S2-29/KK,20150225110.101,trans input sipka-rib maret 2015/depok:,0.00,100000.00,SEKRET
 S2-29/KK,20150225500.130,b.bunga dukacita : alm.b.prianto,460000.00,0.00,SEKRET
 S2-29/KK,20150225110.101,b.bunga dukacita : alm.b.prianto,0.00,460000.00,SEKRET
 S2-29/KK,20150225500.126,service printer canon-1bh : k-mutia,240000.00,0.00,SEKRET
 S2-29/KK,20150225110.101,service printer canon-1bh : k-mutia,0.00,240000.00,SEKRET
 S2-29/KK,20150225150.104,b.sarung tangan-1bh : conoco,35000.00,0.00,SEKRET
 S2-29/KK,20150225110.101,b.sarung tangan-1bh : conoco,0.00,35000.00,SEKRET
 S2-29/KK,20150225500.104,isi air mineral vit-6 btl,69978.00,0.00,SEKRET
 S2-29/KK,20150225110.101,isi air mineral vit-6 btl,0.00,69978.00,SEKRET
 S2-29/KK,20150225500.103,tunj pph21 : gaji karyawan feb 2015,2288006.00,0.00,SEKRET
 S2-29/KK,20150225110.101,tunj pph21 : gaji karyawan feb 2015,0.00,2288006.00,SEKRET
 S2-29/KK,20150225500.101,gaji feb 2015 : karyawan,26772000.00,0.00,SEKRET
 S2-29/KK,20150225110.101,gaji feb 2015 : karyawan,0.00,26772000.00,SEKRET
 S2-29/KK,20150225500.101,gaji feb 2015 : b-pengawas,2100000.00,0.00,SEKRET
 S2-29/KK,20150225110.101,gaji feb 2015 : b-pengawas,0.00,2100000.00,SEKRET
 S2-29/KK,20150225500.117,makan karyawan : februari 2015,3947500.00,0.00,SEKRET
 S2-29/KK,20150225110.101,makan karyawan : februari 2015,0.00,3947500.00,SEKRET
 S2-29/KK,20150225500.118,trans karyawan : februari 2015,5447500.00,0.00,SEKRET
 S2-29/KK,20150225110.101,trans karyawan : februari 2015,0.00,5447500.00,SEKRET
 S2-29/KK,20150225500.105,tunj-keamanan feb 2015 : rahmad,200000.00,0.00,SEKRET
 S2-29/KK,20150225110.101,tunj-keamanan feb 2015 : rahmad,0.00,200000.00,SEKRET
 S2-29/KK,20150225999.999,dserahkan ke kas pp-we,23225000.00,0.00,SEKRET
 S2-29/KK,20150225110.101,dserahkan ke kas pp-we,0.00,23225000.00,SEKRET
 W2-16/KM,20150225999.999,trm.dr.kas p2m,0.00,23225000.00,SEKRET
 S2-31/KM,20150226110.101,ambil bni cek no. ck 541182,6092736.00,0.00,SEKRET
 S2-31/KM,20150226999.999,ambil bni cek no. ck 541182,0.00,6092736.00,SEKRET
 S2-32/KK,20150226150.104,b.sarung tangan-1bh : conoco,35000.00,0.00,SEKRET
 S2-32/KK,20150226110.101,b.sarung tangan-1bh : conoco,0.00,35000.00,SEKRET
 S2-32/KK,20150226500.126,b.kran air u/.dapur : 1 bh,60000.00,0.00,SEKRET
 S2-32/KK,20150226110.101,b.kran air u/.dapur : 1 bh,0.00,60000.00,SEKRET
 S2-32/KK,20150226150.104,fc.invoice : conoco,162700.00,0.00,SEKRET
 S2-32/KK,20150226110.101,fc.invoice : conoco,0.00,162700.00,SEKRET
 S2-30/KM,20150225110.101,ambil bni cek no.,55067000.00,0.00,SEKRET
 S2-30/KM,20150225999.999,ambil bni cek no.,0.00,55067000.00,SEKRET
 S2-30/KM,20150225110.101,kemb.tunj pph21 : gaji karyawan-feb 2015,2288006.00,0.00,SEKRET
 S2-30/KM,20150225110.110,kemb.tunj pph21 : gaji karyawan-feb 2015,0.00,2288006.00,SEKRET
 S2-30/KM,20150225110.101,kemb.pjk : hn.sekrt.pp-we/ind-power (iih,660000.00,0.00,SEKRET
 S2-30/KM,20150225110.110,kemb.pjk : hn.sekrt.pp-we/ind-power (iih,0.00,660000.00,SEKRET
 S2-30/KM,20150225110.101,kemb.pjk : hn.sekrt.pp-we/ind-power (fit,111250.00,0.00,SEKRET
 S2-30/KM,20150225110.110,kemb.pjk : hn.sekrt.pp-we/ind-power (fit,0.00,111250.00,SEKRET
 S2-33/KK,20150227500.106,trans input simkas (16-22/2/15) di dpk :,100000.00,0.00,SEKRET
 S2-33/KK,20150227110.101,trans input simkas (16-22/2/15) di dpk :,0.00,100000.00,SEKRET
 S2-33/KK,20150227500.106,trans ke ui depok : rahmad,10000.00,0.00,SEKRET
 S2-33/KK,20150227110.101,trans ke ui depok : rahmad,0.00,10000.00,SEKRET
 S2-33/KK,20150227500.105,hn.jaga gd.p2m: gunanto (jan-feb 2015),500000.00,0.00,SEKRET
 S2-33/KK,20150227110.101,hn.jaga gd.p2m: gunanto (jan-feb 2015),0.00,500000.00,SEKRET
 S2-34/KM,20150227110.101,kemb.pjk : hnr pelatihan,635000.00,0.00,SEKRET
 S2-34/KM,20150227110.110,kemb.pjk : hnr pelatihan,0.00,635000.00,SEKRET
 S2-33/KK,20150227500.106,top-up pulsa comuter line-ka : imansyah,100000.00,0.00,SEKRET
 S2-33/KK,20150227110.101,top-up pulsa comuter line-ka : imansyah,0.00,100000.00,SEKRET
 S2-32/KK,20150226150.104,hn.proyek conoco : februari 2015,302483080.00,0.00,SEKRET
 S2-32/KK,20150226110.101,hn.proyek conoco : februari 2015,0.00,302483080.00,SEKRET
 S2-31/KM,20150226110.101,ambil bni cek no.,285217750.00,0.00,SEKRET
 S2-31/KM,20150226999.999,ambil bni cek no.,0.00,285217750.00,SEKRET
 S2-35/KM,20150227110.101,ambil bni cek no. ck 541161,13592393.00,0.00,SEKRET
 S2-35/KM,20150227999.999,ambil bni cek no. ck 541161,0.00,13592393.00,SEKRET
 S2-35/KM,20150227110.101,ambil bni cek no ck 541184,5115300.00,0.00,SEKRET
 S2-35/KM,20150227999.999,ambil bni cek no ck 541184,0.00,5115300.00,SEKRET
 S2-35/KM,20150227110.101,ambil bni cek no. ck 541185,5300200.00,0.00,SEKRET
 S2-35/KM,20150227999.999,ambil bni cek no. ck 541185,0.00,5300200.00,SEKRET
 S2-35/KM,20150227110.101,ambil bni cek no. ck 541186,5890000.00,0.00,SEKRET
 S2-35/KM,20150227999.999,ambil bni cek no. ck 541186,0.00,5890000.00,SEKRET
 S2-35/KM,20150227110.101,ambil bni cek no. ck 541187,2000000.00,0.00,SEKRET
 S2-35/KM,20150227999.999,ambil bni cek no. ck 541187,0.00,2000000.00,SEKRET
 S2-35/KM,20150227110.101,ambil bni cek no. ck 541188,3608000.00,0.00,SEKRET
 S2-35/KM,20150227999.999,ambil bni cek no. ck 541188,0.00,3608000.00,SEKRET
 S2-36/KM,20150228110.101,kemb.pjk: hn.pengajar pp-wi,1095000.00,0.00,SEKRET
 S2-36/KM,20150228110.110,kemb.pjk: hn.pengajar pp-wi,0.00,1095000.00,SEKRET
 S2-37/KK,20150228500.134,trans & lumpsum inh-pegadaian : henki,1400000.00,0.00,SEKRET
 S2-37/KK,20150228110.101,trans & lumpsum inh-pegadaian : henki,0.00,1400000.00,SEKRET
 S2-37/KK,20150228500.134,trans & lumpsum inh-pegadaian : teguh,1400000.00,0.00,SEKRET
 S2-37/KK,20150228110.101,trans & lumpsum inh-pegadaian : teguh,0.00,1400000.00,SEKRET
 S2-31/KM,20150226110.101,kemb.pjk : hn.proyek conoco-feb 2015,17265330.00,0.00,SEKRET
 S2-31/KM,20150226110.110,kemb.pjk : hn.proyek conoco-feb 2015,0.00,17265330.00,SEKRET
 B2-11/BK,20150223999.999,ambil bni cek no. ck 541198,5795000.00,0.00,SEKRET
 B2-11/BK,20150223120.103,ambil bni cek no. ck 541198,0.00,5795000.00,SEKRET
 B2-11/BK,20150223999.999,ambil bni cek no. ck 541199,10178800.00,0.00,SEKRET
 B2-11/BK,20150223120.103,ambil bni cek no. ck 541199,0.00,10178800.00,SEKRET
 B2-11/BK,20150223999.999,ambil bni cek no. ck 541200,8982817.00,0.00,SEKRET
 B2-11/BK,20150223120.103,ambil bni cek no. ck 541200,0.00,8982817.00,SEKRET
 B2-12/BK,20150225999.999,ambil bni - tbs (gaji karyawan feb 2015),55067000.00,0.00,SEKRET
 B2-12/BK,20150225120.103,ambil bni - tbs (gaji karyawan feb 2015),0.00,55067000.00,SEKRET
 B2-13/BM,20150225120.103,pp-wi : sigma rekayasa prima (angk.20),3000000.00,0.00,SEKRET
 B2-14/BK,20150226999.999,ambil bni cek no. ck 541182,6092736.00,0.00,SEKRET
 B2-14/BK,20150226120.103,ambil bni cek no. ck 541182,0.00,6092736.00,SEKRET
 B2-14/BK,20150226999.999,ambil bni-tbs : gaji conoco feb 2015,285217750.00,0.00,SEKRET
 B2-14/BK,20150226120.103,ambil bni-tbs : gaji conoco feb 2015,0.00,285217750.00,SEKRET
 B2-15/BM,20150226120.103,transformer : ind-power semarang (5 org/,26125000.00,0.00,SEKRET
B2-16/BK,20150227999.999,ambil bni cek no. ck 541161,13592393.00,0.00,SEKRET
 B2-16/BK,20150227120.103,ambil bni cek no. ck 541161,0.00,13592393.00,SEKRET
 B2-16/BK,20150227999.999,ambil bni cek no. ck 541184,5115300.00,0.00,SEKRET
 B2-16/BK,20150227120.103,ambil bni cek no. ck 541184,0.00,5115300.00,SEKRET
 B2-16/BK,20150227999.999,ambil bni cek no. ck 541185,5300200.00,0.00,SEKRET
 B2-16/BK,20150227120.103,ambil bni cek no. ck 541185,0.00,5300200.00,SEKRET
 B2-16/BK,20150227999.999,ambil bni cek no. ck 541186,5890000.00,0.00,SEKRET
 B2-16/BK,20150227120.103,ambil bni cek no. ck 541186,0.00,5890000.00,SEKRET
 B2-16/BK,20150227999.999,ambil bni cek no. ck 541187,2000000.00,0.00,SEKRET
 B2-16/BK,20150227120.103,ambil bni cek no. ck 541187,0.00,2000000.00,SEKRET
 B2-16/BK,20150227999.999,ambil bni cek no. ck 541188,3608000.00,0.00,SEKRET
 B2-16/BK,20150227120.103,ambil bni cek no. ck 541188,0.00,3608000.00,SEKRET
 B2-17/BK,20150228110.110,pajak pph21 : februari 2015 (ls-gaji kar,2288006.00,0.00,SEKRET
 B2-17/BK,20150228120.103,pajak pph21 : februari 2015 (ls-gaji kar,0.00,2288006.00,SEKRET
 B2-17/BK,20150228110.110,pajak pph21 : februari 2015 (ls-gaji con,17265330.00,0.00,SEKRET
 B2-17/BK,20150228120.103,pajak pph21 : februari 2015 (ls-gaji con,0.00,17265330.00,SEKRET
 B2-17/BK,20150228110.110,pajak pph21 : februari 2015,3206250.00,0.00,SEKRET
 B2-17/BK,20150228120.103,pajak pph21 : februari 2015,0.00,3206250.00,SEKRET
PP2-03/KM,20150223999.999,trm.dr.kas p2m,0.00,11674600.00,SEKRET
 B2-03/BM,20150206120.103,pompa : ind-power (5 org-dp),24225000.00,0.00,SEKRET
S3-01/KK,20150301999.999,diserahkan ke kas pp-wi,7000000.00,0.00,SEKRET
 S3-01/KK,20150301110.101,diserahkan ke kas pp-wi,0.00,7000000.00,SEKRET
 S3-02/KK,20150302500.129,iuaran sampah - februari 2015,160000.00,0.00,SEKRET
 S3-02/KK,20150302110.101,iuaran sampah - februari 2015,0.00,160000.00,SEKRET
 S3-02/KK,20150302500.131,trans rapat pum-ftui di depok : anna,100000.00,0.00,SEKRET
 S3-02/KK,20150302110.101,trans rapat pum-ftui di depok : anna,0.00,100000.00,SEKRET
 S3-02/KK,20150302150.104,trans ke ratuprabu-conoco : wilda,224500.00,0.00,SEKRET
 S3-02/KK,20150302110.101,trans ke ratuprabu-conoco : wilda,0.00,224500.00,SEKRET
 S3-02/KK,20150302150.104,konsumsi di conoco : wilda,66000.00,0.00,SEKRET
 S3-02/KK,20150302110.101,konsumsi di conoco : wilda,0.00,66000.00,SEKRET
 S3-02/KK,20150302999.999,setor bni : imansyah,20000000.00,0.00,SEKRET
 S3-02/KK,20150302110.101,setor bni : imansyah,0.00,20000000.00,SEKRET
 S3-03/KK,20150303150.104,trans ke ratuprabu-conoco : wilda,150000.00,0.00,SEKRET
 S3-03/KK,20150303110.101,trans ke ratuprabu-conoco : wilda,0.00,150000.00,SEKRET
 S3-03/KK,20150303500.104,isi air mineral vit-10 btl,116630.00,0.00,SEKRET
 S3-03/KK,20150303110.101,isi air mineral vit-10 btl,0.00,116630.00,SEKRET
 S3-03/KK,20150303150.104,b.tiket jkt-plm-jkt: 3 org (conoco),4619200.00,0.00,SEKRET
 S3-03/KK,20150303110.101,b.tiket jkt-plm-jkt: 3 org (conoco),0.00,4619200.00,SEKRET
 S3-03/KK,20150303150.104,trans ke ratuprabu & ratupalaza-conoco :,50000.00,0.00,SEKRET
 S3-03/KK,20150303110.101,trans ke ratuprabu & ratuplaza-conoco :,0.00,50000.00,SEKRET
 S3-04/KK,20150304500.126,b.ban -1bh : motor suzuki skywave,250000.00,0.00,SEKRET
 S3-04/KK,20150304110.101,b.ban -1bh : motor suzuki skywave,0.00,250000.00,SEKRET
 S3-04/KK,20150304500.106,trans input simkas di ui depok : anna,100000.00,0.00,SEKRET
 S3-04/KK,20150304110.101,trans input simkas di ui depok : anna,0.00,100000.00,SEKRET
 S3-04/KK,20150304150.104,trans ke ratuprabu-conoco : wilda,150000.00,0.00,SEKRET
 S3-04/KK,20150304110.101,trans ke ratuprabu-conoco : wilda,0.00,150000.00,SEKRET
 S3-04/KK,20150304500.134,fc.materi inh-pegadaian,74100.00,0.00,SEKRET
 S3-04/KK,20150304110.101,fc.materi inh-pegadaian,0.00,74100.00,SEKRET
 S3-04/KK,20150304500.134,hn.inh-pump/palyja : yanuar,1750000.00,0.00,SEKRET
 S3-04/KK,20150304110.101,hn.inh-pump/palyja : yanuar,0.00,1750000.00,SEKRET
 S3-04/KK,20150304500.134,hn.inh-pump/palyja : engkos,1750000.00,0.00,SEKRET
 S3-04/KK,20150304110.101,hn.inh-pump/palyja : engkos,0.00,1750000.00,SEKRET
 S3-04/KK,20150304500.134,hn.inh-pump/palyja : yulianto,1750000.00,0.00,SEKRET
 S3-04/KK,20150304110.101,hn.inh-pump/palyja : yulianto,0.00,1750000.00,SEKRET
 S3-04/KK,20150304500.134,hn.inh-pump/palyja : harinaldi,2800000.00,0.00,SEKRET
 S3-04/KK,20150304110.101,hn.inh-pump/palyja : harinaldi,0.00,2800000.00,SEKRET
